,age,detailQuestion,level1Name,level2Name,question,sex
1031,38天,你好，我小孩刚出月不久就得了红眼病，眼睛红，眼屎多，总阿昔洛韦滴眼液可以不？,儿科,小儿综合,你好，我小孩刚出月不久就得了红眼病，眼睛,女
1032,2岁,宝宝5个月前就开始脚趾缝脱皮然后脚的二拇指就裂开口子了，以为是家里穿鞋捂得，宝宝脚又很爱出汗，后来勤换鞋袜好了，但总是反复脱皮裂口，去医院看了两次说没事，查了也没有真菌感染，给配了湿疹膏和丁酸氢化可的送乳膏也不管用,儿科,小儿综合,宝宝5个月前就开始脚趾缝脱皮然后脚的二拇,男
1033,1月,50天宝宝咳嗽感觉嗓子不舒服能不能用一栀黄花口喷喷喉咙里面,儿科,小儿综合,50天宝宝咳嗽感觉嗓子不舒服,女
1034,1岁,我家宝宝一岁2个半月，前天拉肚子，水伴蛋花状，检查大便医生说让回家吃点药就可以了，昨天下午又发烧了38度，吃的药退烧了，昨晚半夜喝奶的时候又吐2次了，请问是怎么回事，请问是不是受凉了需要吃什么药，需不需要去输液?,儿科,小儿综合,一岁两个月宝宝先是拉肚子后又发烧怎么回事,男
1035,7月,我家宝宝出生时就左眼流泪，医生说可能是泪囊堵塞，每次体检我都问医生，她们说大点了再说，先滴眼药水，现在7个月了，比以前确实好多了，但现在冬天，一抱出门就流泪，心里比较着急,儿科,小儿综合,我家宝宝出生时就左眼流泪，医生说可能是泪,女
1036,7月,宝宝七个月，流鼻涕，打喷嚏，一直咳嗽，早上咳嗽很厉害，呼吸时痰音很重。去医院看了是过敏性鼻炎，用海盐水洗鼻子，口服盐酸西替，做雾化两天半了鼻涕少了，但是现在是一激动就咳的很凶。雾化两天后咳嗽有好转，由于医生一次开药只有两天的量，后面去医院开药不是同一个医生，雾化药中的沙丁醇换成了特布林。换药后做雾化回来就特别兴奋，然后就咳嗽。想问是不是换药引起不适，咳嗽才反复？小区门前都在建房子，家里一直有灰尘，这跟过敏性鼻炎有没有关系？有这几天房间一直开着空调，怕她冷了着凉咳嗽，虽然有加湿器房间还是干燥，大人都觉得口干舌燥，这会不会导致病情一直不好转？,儿科,小儿综合,宝宝七个月，流鼻涕，打喷嚏，一直咳嗽，早,女
1037,1月,50天宝宝咳嗽有痰可以用什么药,儿科,小儿综合,50天宝宝咳嗽有痰，可以用什么药,女
1038,9月,我家宝宝九个月大，前天开始发烧，38℃5，39℃，前天到医院做了血项正常，今天还是烧,儿科,小儿综合,我家宝宝九个月大，前天开始发烧，38℃5,女
1039,3岁, <h5>病情描述（发病时间、主要症状、症状变化等）：</h5>3岁孩子在太原儿童医院查出语言发育迟缓，专家有什么好的建议，要怎么治疗？</p>,儿科,小儿综合,3岁在太原天使儿童医院查出语言发育迟缓专,女
1040,25岁,医生您好，我是女孩子，没有怀孕，月经也很正常，我不爱吃肉，基本上不吃肉，平时只喜欢吃素菜，比如生菜土豆之类的，只是我的胃最近经常感觉恶心，想吐但是又不会吐，而且老是感觉饿，吃了还是饿，全身乏力，酸痛。是怎么回事啊？,儿科,小儿综合,经常感觉饿，吃了还是饿，胃恶心吐也不会吐,女
1041,21岁,鼻塞一周左右，前额疼痛，开始时流清涕，后堵塞，现在鼻涕粘腻。咽部不适两周左右，伴有咳嗽，运动过后呼吸困难，胸闷疼痛，休息过后可缓解。服用氯雷他定两顿，头孢两顿，通窍鼻炎片及喷剂两天左右。曾患有鼻窦炎,五官科,耳鼻喉科,鼻塞流鼻涕，咳嗽不爽。运动过后呼吸困难。,女
1042,1岁,你好，我女儿一岁半喉咙发炎反复发烧三四天了，小儿推拿青翘能跟红霉素消炎药一起喂吗,五官科,耳鼻喉科,你好，我女儿一岁半喉咙发炎反复发烧三四天,女
1043,45岁,鼻塞严重，常有浓鼻涕粘性大，右额头眼眶上部经常疼痛，痛时大约24一36小时，吃止痛药没作用，而痛时伴有心闷。CT检查为双侧下鼻甲肥大,五官科,耳鼻喉科,鼻塞严重，常有浓鼻涕粘性大，右额头眼眶上,男
1044,25岁,高危12天，第三天喉咙发炎，第四天下吧淋巴结肿，用力按疼痛，外表看不出来，第五天，肠胃炎，经过打针治疗好转，肌肉无力，是艾滋么？现在检测准确率是多少？我真的超级害怕，一天都不想等，度日如年,五官科,耳鼻喉科,高危12天，第三天喉咙发炎，第四天下吧淋,男
1045,25岁,三个问题，第一是以前的耳屎是干燥的，有块状有薄皮，但今年开始变成粘稠状液体，就像水泥一样，而且伴随着古怪的臭味。第二是耳朵会出现耳鸣状况，就想做高铁过隧道的时候，讲指头塞进去会好些，第三是耳朵会出现疼痛感和瘙痒感。想知道需不需要挂号检查，挂号的话不知道该挂谁的号，貌似都是满的，能推荐周末坐诊的医生吗,五官科,耳鼻喉科,耳鸣，耳屎变粘稠状，变臭，耳痛，瘙痒,男
1046,16岁,前几天喉咙痛，喝完板蓝根之后就不痛了，但感觉上颚有痰，吞口水的时候耳朵会有响声,五官科,耳鼻喉科,前几天喉咙痛，喝完板蓝根之后就不痛了，但,女
1047,20岁,躺床上一段时间后右侧鼻孔深处就会出现少量粘稠的鼻涕，并且这鼻涕里目测有大约60～80%的成分是血。这种症状已经持续出现约1周了，大概是个什么情况,五官科,耳鼻喉科,持续几天长时间躺下后单侧鼻孔流鼻血,男
1048,20岁,前两天急性扁桃体咽喉炎，血常规正常，吃了药然后今天早上开始病情好了很多但是感觉呼吸困难肺不舒服，一段时间深呼吸左肺会痛，晚上呼吸正常肺部有灼热感不咳嗽不吐痰伴有恶心，现在只是恶心胃难受,五官科,耳鼻喉科,呼吸困难扁桃体炎咽喉炎,男
1049,29岁,经常性扁桃体发炎，最近几次发炎经常有化脓，扁桃体遍满白点，平时都在诊所治疗，吃药较多，严重的时候吊瓶，最近一次发炎大概20天前，化脓性扁桃体发炎，诊所断断续续吊瓶小半个月，最后一次连续吊瓶5天，医生表示已痊愈，第6天没事，第7天又复发且持续高烧两天，第8天转到安海镇医院，抽血显示炎症比较严重，白细胞20.2当天吊瓶后晚上退烧，连续吊瓶3天后医生表示不用吊瓶了，开了一点消炎药，并且说要间隔一个月后才能切割扁桃体，第10天（就是今天)扁桃体又开始痛了，还没有发现化脓，但是表面好像有破皮，最近没有吃上火的食物，身体其他地方无不适症状。目前不清楚为何会如此反复，且时间吊瓶这么长时间，为什么一直好不了。自己担心的是，第一，是不是扁桃体有什么问题，病灶性扁桃体发炎？如此反复没办法等到一个月后手术。第二，是否身体其他地方有炎症？第三，目前我该如何治疗？继续吊瓶吗？但是一直反复不知道对不对。麻烦医生帮我解答一下，非常感谢！(附注:有过敏性鼻炎),五官科,耳鼻喉科,二十天反复吊瓶，扁桃体发炎反复复发,男
1050,48岁,打架耳膜损伤，听力下降严重，什么办法可以修复，大概多久多钱,五官科,耳鼻喉科,打架耳膜损伤，听力下降严重，什么办法可以,女
1051,55岁,标题：胸闷，感觉憋气，吞咽有异物感，但是不明显我现在老是感觉胸闷，就是感觉憋的慌，感觉胸膛有气堵，堵的慌，吞咽东西的时候有轻微的异物感，能隔出气来，想咨询一下，这是什么原因？该吃什么药？目前吃着斯达舒吃了一天,五官科,耳鼻喉科,胸闷憋气，感觉有异物感，喉咙里,女
1052,16岁,喉咙痛，发烧一直都是38度左右连续一天多了还没退热，手脚躲被子里还是冷冷的，有点畏寒,五官科,耳鼻喉科,喉咙痛，发烧一直都是38度左右连续一天多,男
1053,27岁,天气干燥鼻子早上有脓鼻涕差不多两年了上货的时候比较明显，最近几个月喉咙老是发炎看了中医说是白喉也有吃清热解毒今天早上鼻涕突然看到有血不知道是什么原因,五官科,耳鼻喉科,喉咙发炎早上鼻子有浓鼻涕,女
1054,20岁,喉咙疼，头晕脑胀，鼻子不通气，流鼻涕,五官科,耳鼻喉科,喉咙疼，头晕脑胀，鼻子不通气，流鼻涕,女
1055,19岁,两周不到，很频繁的带蓝牙耳机，现在耳朵疼，吞口水是喉咙疼，耳朵加疼，没有流脓。要怎么治？是急性中耳炎还是慢性，我要用什么药水？还是等它自愈？,五官科,耳鼻喉科,带蓝牙耳机，耳朵，喉咙痛，怎么办？,女
1056,25岁,干咳，无痒喉咙痒，有时咳的特别严重，体重下降，去医院检查说咽喉炎，可是吃了一个月药都没有好转。,五官科,耳鼻喉科,干咳，无痒喉咙痒，有时咳的特别严重，体重,女
1057,28岁,诊断为急性扁桃体发炎，伴我头痛畏寒，水口难咽等症状，连带着脖子也有点疼痛，白细胞检查为31，在医院挂了3天头孢，挂水期间每次到傍晚45点就开始畏寒头疼，白天状态还可以，挂完后白细胞为25，效果不是很明显。今天是第四天没有挂水，选择口服头孢加蒲地蓝，到了傍晚又开始头疼，咽喉痛，脑袋一抽一抽的，很难受，请问我接下去该怎么治疗,五官科,耳鼻喉科,诊断为急性扁桃体发炎，伴我头痛畏寒，水口,男
1058,13岁,男，十三周岁，3一9岁经常扁桃体发炎输液，几乎一月一次，最近再一次反复，伴随头痛，头晕恶心症状，输克林三天，扁桃体看起来没问题了，又过了五六天，还是头痛头晕，恶心，不发烧，需做什么治疗,五官科,耳鼻喉科,头痛头晕恶心如何治疗,男
1059,11岁,一到冬天就鼻塞流涕，还掉了一堆鼻毛。,五官科,耳鼻喉科,一到冬天鼻塞流涕，是怎么了,男
1060,52岁,颈部二区耳根下方淋巴结肿大3cm，现在和大筋一起肿大疼痛。,五官科,耳鼻喉科,颈部二区耳根下方淋巴结肿大3cm，现在和,男
1061,5岁,"鼻塞,浓鼻涕,睡觉有鼻音,十月开始,吃药无效。",五官科,耳鼻喉科,"鼻塞,浓鼻涕,睡觉有鼻音,十月开始,吃药",男
1062,18岁,刚开始嗓子红肿，疼，鼻塞，后来喝去热败火的药嗓子好了，鼻塞越来越严重了，已经一个星期了（男，18岁）,五官科,耳鼻喉科,鼻塞一个星期了怎么办,男
1063,16岁,孩子因为换班受刺激，有严重幻听，到医院看了，服了药七个月，已经辍学在家，现去学校跑步看到学生还有紧张，回家里还会摸眼睛，脸的情况，请问这种情况要多久才会好,五官科,耳鼻喉科,孩子因为换班受刺激，有严重幻听，到医院看,男
1064,20岁,现在是急性扁桃体发炎肿大，呼吸受到影响，不过我觉得我应该切除，因为我总有喉咙被堵的感觉。,五官科,耳鼻喉科,现在是急性扁桃体发炎肿大，呼吸受到影响，,女
1065,3岁,孩子三岁，眼睛下眼睑三分之一倒睫，这个会长好吗,五官科,眼科,孩子三岁，双眼下眼睑三分之一倒睫,男
1066,48岁,眼睑下垂，复视，服用激素有好转，停药2月后，感觉眼睛疲劳，又有复视，看的上海五官科医院神经眼科，怎么办？胸CT没问题，甲状腺没事，,五官科,眼科,眼睑下垂，复视，服用激素有好转，停药2月,男
1067,75岁,请问：眼睛干涩、流泪经常充血眼屎很多‘总有异物感、视力下降，是咋回事？如何治疗？’,五官科,眼科,请问：眼睛干涩、流泪经常充血眼屎很多‘总,女
1068,18岁,这几天眼睛看东西发胀发晕有点恶心,五官科,眼科,这两天眼睛看东西发胀发晕还有点恶心,男
1069,17岁,自从得了红眼病后好了但是每天晚上睡觉之前已经会感到很不舒服而且早上起床总说会有眼睛分泌物每天早上起来已经到会红红的视力下降了很多,五官科,眼科,自出得了红眼病后好了但是眼睛一直发红分泌,男
1070,19岁,患飞蚊症4个月了，检查眼底没有发生视网膜脱落，但可以看到絮状物，我咪起眼睛可以清楚看见它的形状，两个眼睛都有，而且右眼比较明显，在暗处都可以看到，吃过比较多种药了，都没有效果，请问可以做激光消融手术吗？在哪里可以做？？？,五官科,眼科,患飞蚊症4个月了，检查眼底没有发生视网膜,男
1071,30岁,我今年30岁了，今年开始患左眼飞蚊症。自从有飞蚊症，带隐形眼镜后，飞蚊症的左眼总是很迷糊，感觉像一层雾。不管是近处还是远处，都看不清楚这是飞蚊症的原因吗？还是眼睛继续恶化了？可以做激光矫正手术吗,五官科,眼科,我今年30岁了，今年开始患左眼飞蚊症。自,女
1072,45岁,眼睛模糊，从外观看，有粘稠的液体，糖尿病史，眼睛有好长一段时间肿胀，早上起来，眼屎多，最近看东西更模糊了,五官科,眼科,眼睛模糊，从外观看，有粘稠的液体，糖尿病,女
1073,22岁,两周前眼睛就开始不舒服昨天夜里更严重了右眼的黑眼球部分好像少了一点白的部分肿起来了,五官科,眼科,很害怕很着急会不会失明,女
1074,30岁,眼周围特别眼袋下方的地方发白，明显和脸的皮肤不同，但是不痛也不痒,五官科,眼科,眼周围特别眼袋下方的地方发白，明显和脸的,女
